,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model,A1_Expected_Annual_Damage,A1_Dike_Investment_Costs,A1_Expected_Number_of_Deaths,A2_Expected_Annual_Damage,A2_Dike_Investment_Costs,A2_Expected_Number_of_Deaths,A3_Expected_Annual_Damage,A3_Dike_Investment_Costs,A3_Expected_Number_of_Deaths,A4_Expected_Annual_Damage,A4_Dike_Investment_Costs,A4_Expected_Number_of_Deaths,A5_Expected_Annual_Damage,A5_Dike_Investment_Costs,A5_Expected_Number_of_Deaths,RfR Total Costs,Total_Expected_Annual_Damage,Total_Dike_Investment_Costs,Total_Expected_Number_of_Deaths
87,75,142.18550125197513,1.5,0.1654708405024501,125.2194425513919,1.0,0.6554465922745908,220.24524837770412,1.5,0.5294077418553228,337.35660161282743,1.0,0.8659358918157629,342.1350273945197,1.5,0.4974368879641745,3.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1087,Policy 1,dikesnet,2165699918.3218184,0,1.6837821929394765,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2165699918.3218184,0,1.6837821929394765
588,24,77.27538483565169,1.0,0.3900343499862077,60.896157973949016,10.0,0.909748877389195,268.9680960481144,10.0,0.2850508591513886,279.9575992305436,1.0,0.8968916162955902,74.97023520349103,10.0,0.5176650306352177,3.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1588,Policy 1,dikesnet,1491695333.1887038,0,0.9438124086429218,0.0,0,0.0,673048803.5875632,0,1.0911968213400365,0.0,0,0.0,0.0,0,0.0,0.0,2164744136.776267,0,2.0350092299829585
268,73,212.11629202152992,1.0,0.1146935404669971,138.7079400476435,1.5,0.8734806548170472,146.4207875464295,1.0,0.4520773920143459,76.67390176030585,1.5,0.1942079712384031,258.57409199738777,1.0,0.6944725688011245,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1268,Policy 1,dikesnet,2155842125.7393312,0,1.727004407708597,0.0,0,0.0,0.0,0,0.0,2948754.0822896813,0,0.0015629903537893,0.0,0,0.0,0.0,2158790879.821621,0,1.7285673980623864
381,104,321.9862698452844,1.0,0.4068937460272017,100.66906478499136,1.5,0.2051884752230885,333.86626614078125,1.0,0.2635087222299281,62.83750195226507,1.5,0.7878272476082226,329.0118988598831,1.0,0.878592364873497,2.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381,Policy 1,dikesnet,995176773.960712,0,0.7026662670408843,227208729.41111815,0,0.2087159996223144,900461430.7787542,0,1.5980180340091392,0.0,0,0.0,0.0,0,0.0,0.0,2122846934.1505845,0,2.509400300672338
501,122,36.191363274039446,1.0,0.3707608131233268,264.92167036250135,1.0,0.1785978198246565,171.6179388173598,1.5,0.4768815188105227,90.6623261691413,1.0,0.1379012343813987,266.4491486738366,1.0,0.7170112499530158,2.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1501,Policy 1,dikesnet,1694552288.5024796,0,0.9180406664816998,336831791.0657583,0,0.2432562597776393,26257206.288741518,0,0.0375150448096455,47888394.99800895,0,0.0163776815637076,0.0,0,0.0,0.0,2105529680.8549883,0,1.2151896526326922
772,77,225.2360617634071,1.0,0.3291837044188119,132.9936641325565,10.0,0.794474358060101,237.0167325051707,1.5,0.3709008432917817,150.1956317546415,1.0,0.0785785717260438,133.27875809203272,1.5,0.6678969261084472,2.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1772,Policy 1,dikesnet,2055765679.686606,0,1.7014028217294483,0.0,0,0.0,826719.5118100204,0,0.0018031214261815,20356838.06879616,0,0.0104562907655734,0.0,0,0.0,0.0,2076949237.267212,0,1.713662233921203
466,8,243.39343066227912,10.0,0.1038586860858071,179.41163166163153,1.5,0.7690613532379199,203.25662304896483,10.0,0.6273201406062324,265.79760600701456,10.0,0.9645874819551474,139.02656986570872,1.5,0.5463520904209634,2.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1466,Policy 1,dikesnet,2076415550.961988,0,1.7229004304292437,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2076415550.961988,0,1.7229004304292437
554,42,62.67570629860924,10.0,0.1603484254213354,321.82677604440124,10.0,0.634247204219979,78.45893703215248,10.0,0.5503264976617074,273.628008375555,1.0,0.7055989321323842,243.1536818984441,10.0,0.5857242825824446,3.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1554,Policy 1,dikesnet,2023648597.2772927,0,1.7240726069147263,6912537.090432075,0,0.0085096094618234,29933904.05053997,0,0.0695045544288108,510059.8772881692,0,0.0003462647031965,12934870.574613312,0,0.0152377376723517,0.0,2073939968.8701663,0,1.817670773180909
953,122,104.35293660356452,1.0,0.0490000732501898,126.22790932139162,1.0,0.3588960989851517,85.74943720883368,1.5,0.5862936765796669,154.22649390233204,1.5,0.7408983933460035,174.3376899390351,10.0,0.1942582722150016,3.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1953,Policy 1,dikesnet,1996133284.3766892,0,1.6946662503289334,15075518.323581994,0,0.0178759268667996,0.0,0,0.0,0.0,0,0.0,62519189.75447129,0,0.071471714620354,0.0,2073727992.454743,0,1.784013891816087
877,96,255.0379034034384,10.0,0.1243564605957477,93.85003876734518,10.0,0.5599695533785012,54.74587843445977,1.5,0.5700925311886651,111.32768789536956,10.0,0.0792022003532299,96.38350220188984,1.0,0.1211128081758204,3.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1877,Policy 1,dikesnet,2040816370.114888,0,1.7424282719775817,0.0,0,0.0,0.0,0,0.0,2086132.63332844,0,0.0010837494666952,0.0,0,0.0,0.0,2042902502.748216,0,1.743512021444277
427,125,209.08064266516067,1.0,0.2930007019766905,124.40081146654518,10.0,0.8021922878704956,201.67889261266225,1.5,0.4967757823183175,292.55046167519134,1.0,0.5485735397793642,326.55104764473646,1.5,0.7012618526447353,4.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1427,Policy 1,dikesnet,2035234993.3946605,0,1.7364603730583763,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2035234993.3946605,0,1.7364603730583763
182,57,168.24775890429603,1.5,0.1979499208828285,294.450630992398,10.0,0.2833291980478554,338.67523070682034,10.0,0.1301995813693047,82.29417612680388,10.0,0.724255984785652,311.07174169666933,10.0,0.844425953251711,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1182,Policy 1,dikesnet,1746761764.4355617,0,1.701605958946516,5531984.730576197,0,0.0073553312463159,277098151.2869978,0,0.6768976775240528,0.0,0,0.0,0.0,0,0.0,0.0,2029391900.453136,0,2.3858589677168847
580,120,90.1743030055259,10.0,0.4116797099604817,31.47053102061229,10.0,0.0144150755207231,201.32396668464435,10.0,0.2327933631724752,293.9933335410714,10.0,0.1113851730951244,337.96890926157965,1.5,0.3138305215156409,2.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580,Policy 1,dikesnet,695433439.8821514,0,0.5611636537825497,748536768.6618723,0,0.7532533798303787,547841612.7214917,0,1.0978737336312503,34807759.20442735,0,0.0170198200728733,0.0,0,0.0,0.0,2026619580.4699423,0,2.4293105873170524
610,52,93.8755324469436,10.0,0.0485755649749223,63.44783021327502,1.5,0.0622828654988722,54.45909805763279,10.0,0.6156029216306402,138.0760330280519,1.5,0.2199695476043917,130.6742348753021,1.0,0.0956338217992785,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610,Policy 1,dikesnet,1741229347.3297572,0,1.6948286332423792,245064166.9685509,0,0.3043552169178095,0.0,0,0.0,3791400.054018432,0,0.0025009327952569,32266445.57675184,0,0.0414713413210411,0.0,2022351359.9290783,0,2.043156124276487
44,10,261.2860727829876,10.0,0.3079895251515039,158.46957989970247,1.0,0.8590195157901899,114.3170698236325,10.0,0.484677089987636,48.81453042089245,1.5,0.920805426259349,236.1347466046552,10.0,0.289114376484318,3.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1044,Policy 1,dikesnet,2017893866.7721784,0,1.7179205864243905,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2017893866.7721784,0,1.7179205864243905
318,84,250.2925458984082,10.0,0.04067815009326,36.08518195186912,10.0,0.3901220691592276,68.48640323171705,10.0,0.6420456754624551,100.02200015849414,1.5,0.3930839613391887,164.87905287929533,1.5,0.2621982086986756,4.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1318,Policy 1,dikesnet,2017357242.4870105,0,1.717346926766534,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2017357242.4870105,0,1.717346926766534
29,6,268.7546654514516,1.5,0.1839544839042459,160.9234265268613,10.0,0.4286073884451853,243.36647985506505,10.0,0.3868174497385971,41.347641024706114,1.5,0.4269525214372419,282.706763763022,1.5,0.4071392213776858,4.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029,Policy 1,dikesnet,2017082278.1641817,0,1.7170529914165542,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2017082278.1641817,0,1.7170529914165542
524,118,279.4339101206132,1.0,0.3161731268050094,251.04353580628955,1.5,0.0914419280285522,315.70468095897155,1.0,0.4956900395319756,329.7056787836014,1.5,0.5409544352381866,201.42221559621956,1.0,0.4821721164431881,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524,Policy 1,dikesnet,1773051510.7348638,0,1.73382357990213,211929955.71848568,0,0.2573069362693752,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1984981466.453349,0,1.9911305161715047
703,130,144.79800070467078,1.0,0.1191556574109612,281.7982757407796,10.0,0.2761542811535535,115.8961157103532,1.5,0.2796976838819251,46.914695047207104,10.0,0.1595683135175793,209.92642704756008,1.5,0.3892627237193915,4.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1703,Policy 1,dikesnet,1860623242.4127877,0,1.6855454186564702,13539011.113594364,0,0.0168111090956737,88118391.17117831,0,0.2094088662802782,8110041.289362588,0,0.0047662332614306,0.0,0,0.0,0.0,1970390685.9869227,0,1.9165316272938528
57,102,105.6350563665622,1.5,0.0011942847795048,104.27106438748147,1.0,0.9192505627494492,162.00763333868647,10.0,0.3742979648218821,125.0536560205545,10.0,0.3831025322440103,229.3691569546107,1.0,0.9058689623275344,4.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1057,Policy 1,dikesnet,1882626229.8206887,0,1.7106594402225443,0.0,0,0.0,55356452.0571956,0,0.1343737377508589,3218778.10122607,0,0.0020311798466022,0.0,0,0.0,0.0,1941201459.9791105,0,1.8470643578200052
459,13,195.5164337819039,1.5,0.3444304279324111,326.8811138856367,1.0,0.8203845338121427,192.86114444468063,10.0,0.6765858732260093,160.17102291596166,1.5,0.465718004633956,66.36251453642146,10.0,0.1366514845809534,2.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1459,Policy 1,dikesnet,1856600307.293119,0,1.453685091405394,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,73952427.09755804,0,0.076922531452633,0.0,1930552734.390677,0,1.5306076228580272
25,19,81.28101366757646,10.0,0.1217883396702523,304.1765315903218,1.5,0.9384229299568104,90.81082220569316,1.5,0.6757874203448889,34.91289413049925,10.0,0.6590456099735217,186.0236552728792,1.0,0.6870568935289649,4.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1025,Policy 1,dikesnet,1897088327.6722915,0,1.727174095500224,0.0,0,0.0,12437249.94131063,0,0.0310054439999973,1719561.6829045294,0,0.0012239817937554,10698298.05095545,0,0.0135780972010641,0.0,1921943437.347462,0,1.7729816184950409
420,35,317.03984485815585,10.0,0.0978510945701235,120.68324158321532,10.0,0.7009086376019579,163.25448060954773,1.0,0.2335582420044049,86.89883020941332,1.5,0.7979826306872962,280.23046821201183,10.0,0.3554806833214518,4.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420,Policy 1,dikesnet,1915292221.8508248,0,1.747966741162421,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1915292221.8508248,0,1.747966741162421
742,111,262.9956477424822,1.5,0.2889794571201589,93.39052838613668,1.5,0.1232115797723625,289.28536912704203,1.0,0.4908845280417999,133.82180134623405,10.0,0.2780976399958522,201.9260393274425,1.0,0.7286161014748268,4.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1742,Policy 1,dikesnet,1875786750.1062396,0,1.7028521891537665,34697474.44135676,0,0.040759155477058,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1910484224.547596,0,1.7436113446308246
400,3,292.3980353356809,1.5,0.1937319099116201,81.6592960748766,1.5,0.3266363556663038,93.59073033609928,1.0,0.3367331819772879,164.20524443593396,10.0,0.5124298608097603,217.38154996152443,1.0,0.4912585288647065,3.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,Policy 1,dikesnet,1908474229.5748465,0,1.7401786155790258,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1908474229.5748465,0,1.7401786155790258
506,83,213.66929411845024,10.0,0.263230929097377,54.48589343417261,10.0,0.8767872691770113,208.2494465045121,1.0,0.5192854258972522,245.5856880057314,1.0,0.2867960527917008,111.52356430646164,10.0,0.3934595202554212,4.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506,Policy 1,dikesnet,1907301742.1647267,0,1.73883939149946,0.0,0,0.0,0.0,0,0.0,337198.4316592045,0,0.0002071186687526,0.0,0,0.0,0.0,1907638940.596386,0,1.7390465101682129
152,26,233.0874512432388,10.0,0.3745330271912662,100.18605606898224,1.5,0.6683793817788752,73.42623513153902,1.5,0.3115747184241699,346.708232194968,1.5,0.2157252543841019,46.06805478302376,1.5,0.8886845956291576,1.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152,Policy 1,dikesnet,1709834988.2565637,0,0.928294856351232,0.0,0,0.0,188119695.49126464,0,0.2617826949092157,4376833.745332094,0,0.0015388335850498,0.0,0,0.0,0.0,1902331517.49316,0,1.1916163848454977
0,44,272.5839145674436,1.0,0.0392023147122729,134.39662140063197,10.0,0.7718646895710124,86.61772571354388,1.0,0.2040985294357024,307.2498260275204,1.5,0.586930897032252,239.2081679508336,1.5,0.3302156528109599,4.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,Policy 1,dikesnet,1889677911.9219284,0,1.718711294399347,0.0,0,0.0,10751286.447982764,0,0.0247648709770373,0.0,0,0.0,0.0,0,0.0,0.0,1900429198.3699112,0,1.7434761653763844
123,31,321.1799630209647,10.0,0.3000959312195059,62.32536148746928,1.5,0.9248966182161428,191.63796584758703,1.0,0.2483563858736876,314.3205296103717,1.0,0.3909096997365524,316.39456069095434,10.0,0.8598292338536083,4.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1123,Policy 1,dikesnet,1898766990.881192,0,1.729091339524898,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1898766990.881192,0,1.729091339524898
749,86,164.49542873937557,1.5,0.1778317333846396,56.54415190385008,1.0,0.8067096320255353,138.04022019400884,1.0,0.6684719040516522,165.22352351307143,10.0,0.8467469007314252,114.0253467219936,1.0,0.9207409117746372,4.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1749,Policy 1,dikesnet,1896514078.2610252,0,1.7265182713445686,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1896514078.2610252,0,1.7265182713445686
72,108,300.8526616696872,1.5,0.0095745720838157,269.8478429160559,1.5,0.0507805174194893,61.810318766543645,10.0,0.3933911070726611,312.829287000469,1.0,0.6300889558164482,98.77366546389038,1.5,0.929309340429284,4.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1072,Policy 1,dikesnet,1881224621.519455,0,1.7090594292267154,15158156.75309449,0,0.0167688872613886,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1896382778.2725492,0,1.725828316488104
340,107,161.26526601887076,10.0,0.0948345055660304,237.14027910717215,1.0,0.3361660703257248,301.5646781979276,1.5,0.4991681189392268,108.96419892168684,10.0,0.6081364550662632,68.84675908757828,10.0,0.7981870429343702,4.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1340,Policy 1,dikesnet,1887790710.5816288,0,1.7165562057392565,5999726.706850515,0,0.007463068222096,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1893790437.288479,0,1.724019273961353
414,108,244.03356109291093,1.0,0.3379804962498536,229.3394445208313,1.0,0.5178746040076935,246.0351090524931,1.0,0.4223179961806876,39.56666960842745,1.0,0.2362820016417915,132.62837062950064,1.5,0.8999584418953542,2.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1414,Policy 1,dikesnet,1870333381.421188,0,1.467152275355832,0.0,0,0.0,0.0,0,0.0,11807227.0330362,0,0.0061553387888805,0.0,0,0.0,0.0,1882140608.454224,0,1.4733076141447128
971,116,283.5215531178261,10.0,0.1055136437587167,281.09820823239846,1.5,0.5661417008416469,343.6680423186775,1.0,0.0896743754654398,245.1845408036709,10.0,0.5710181323688931,306.2063804092082,1.0,0.2239012895754044,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,Policy 1,dikesnet,1734284700.529848,0,1.6863216182480043,0.0,0,0.0,79636467.07398936,0,0.1902900449208888,0.0,0,0.0,0.0,0,0.0,0.0,1813921167.6038373,0,1.8766116631688927
395,119,194.5492567031644,1.5,0.3819567552761547,286.36336172660475,1.5,0.1885810095855852,315.1440999064208,1.0,0.2664409465044731,303.99572952271063,10.0,0.9876580058553792,184.8414617784536,1.0,0.4150609419234139,2.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1395,Policy 1,dikesnet,1182642991.5934696,0,0.9451872281742392,147271391.41703284,0,0.1537730743097601,475918994.7520416,0,0.960968776146274,0.0,0,0.0,0.0,0,0.0,0.0,1805833377.762544,0,2.0599290786302733
964,34,183.70857808204667,1.5,0.3725496350666789,33.581330282602906,1.5,0.5993896032702551,348.744913526304,10.0,0.4171019561811495,323.7615414205664,1.5,0.4333651997855918,176.59201438131353,1.0,0.5947856800944872,1.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1964,Policy 1,dikesnet,1793930851.4500537,0,1.1831408916445934,0.0,0,0.0,4483705.664137381,0,0.0077139235446164,547054.8573665431,0,0.0002465182440955,0.0,0,0.0,0.0,1798961611.9715574,0,1.1911013334333054
275,47,166.5580072996107,1.0,0.3678428894206644,347.1390994209174,1.5,0.728232714339205,145.54227553338603,1.0,0.563956154767146,256.8930791650514,1.0,0.2935891734266633,319.37241586253003,1.5,0.6572881134181845,2.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1275,Policy 1,dikesnet,1764507780.8301272,0,1.1591228398244802,0.0,0,0.0,0.0,0,0.0,26808397.94202892,0,0.0119283606873897,0.0,0,0.0,0.0,1791316178.7721562,0,1.1710512005118698
835,113,318.4831376702397,1.0,0.399354707311786,266.9130362596312,1.0,0.0280474591475258,63.288642619595535,1.0,0.6546809864660414,312.060191102268,1.0,0.961787920268798,117.2417613072016,10.0,0.8226814041673439,1.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1835,Policy 1,dikesnet,958492877.5027972,0,0.6859699897444512,829492886.497421,0,0.7401725719938976,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1787985764.0002184,0,1.4261425617383487
713,42,129.6385738154875,1.0,0.248676517879528,270.4040695051946,1.0,0.3736811679197146,184.787600358771,1.0,0.6215737145833601,330.78748405880486,1.5,0.5940629324761952,140.65546765356396,1.5,0.6952277836324601,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1713,Policy 1,dikesnet,1765096603.5077825,0,1.7240726069147263,13008108.21856144,0,0.0175816993899126,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1778104711.726344,0,1.7416543063046392
74,121,178.13930008071023,1.0,0.377305541282493,92.7629990112684,1.5,0.4475206587186385,40.91685163417315,10.0,0.2893008849349222,333.51551637585874,10.0,0.2506856085293648,255.4217415307809,10.0,0.8516987162940505,2.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1074,Policy 1,dikesnet,1393607438.1954522,0,1.1739366016299857,442998.8173787056,0,0.000509733458315,239167885.50768372,0,0.5174580480595948,4603284.154526221,0,0.0025788675101555,0.0,0,0.0,0.0,1637821606.675041,0,1.694483250658051
251,129,235.47733326449668,1.5,0.3528854696558381,193.4010234304193,10.0,0.9220713407116706,179.8872517687212,10.0,0.3043015338929197,42.50446844156025,1.5,0.1169978394212008,284.76062704008024,10.0,0.6364400773109966,2.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1251,Policy 1,dikesnet,1447018421.676457,0,1.1412106982201964,0.0,0,0.0,78719137.75828399,0,0.1608206997902088,13942405.042484185,0,0.0069243299306224,0.0,0,0.0,0.0,1539679964.4772253,0,1.3089557279410278
433,99,60.858101952824846,1.0,0.3843278555847296,145.8639930581043,1.5,0.3639328276850301,55.81698388067536,1.0,0.368124040364457,76.82344847735115,1.0,0.4209708450681553,277.6057448981064,10.0,0.3048883170982965,3.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1433,Policy 1,dikesnet,1251147839.4695106,0,0.944466200868431,70807037.2144743,0,0.0732636197197414,207756930.3132741,0,0.4076749280717071,5995794.709392012,0,0.0030779055259113,0.0,0,0.0,0.0,1535707601.706651,0,1.428482654185791
632,41,223.6279240314676,10.0,0.3941070968605206,323.85244453356006,1.5,0.918231543573368,67.62393391678086,1.5,0.6504931892465674,297.0067015259568,1.5,0.519446398766045,94.89123803480524,1.0,0.0125696939394636,3.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1632,Policy 1,dikesnet,783999914.6179525,0,0.6860745805760511,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,727315602.2181064,0,0.7783649036428573,0.0,1511315516.8360589,0,1.4644394842189083
183,49,120.00874267401468,1.5,0.4042441459854662,190.3199480604556,10.0,0.6881180191441482,212.50253006225708,1.5,0.5410118505532286,304.25823426661964,1.5,0.1462764637608141,137.82778686606196,1.5,0.0285123670584353,3.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1183,Policy 1,dikesnet,674076000.8157036,0,0.5907891268473635,0.0,0,0.0,3526489.512020372,0,0.0081035257877334,63510153.182240754,0,0.0358459020957365,625567545.1525536,0,0.6743648612371627,0.0,1366680188.6625185,0,1.309103415967996
608,82,226.578735499435,1.0,0.3606320716152454,118.13660887279518,1.0,0.7847843144999599,144.70282608791877,1.5,0.6201225209941513,47.31388725128038,10.0,0.020387174451623,76.00926645694267,1.5,0.8327769522272978,4.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1608,Policy 1,dikesnet,1260637397.8075137,0,1.1623697896397154,0.0,0,0.0,0.0,0,0.0,84134264.4438678,0,0.0424698929949677,0.0,0,0.0,0.0,1344771662.2513814,0,1.2048396826346832
